user_id,signup_date,acquisition_channel,experiment_group,activated,activation_date
96672,2024-12-03,Referral,A,True,2024-12-04
96673,2024-06-07,Organic,A,True,2024-06-10
96674,2024-05-26,Organic,B,True,2024-05-31
96675,2024-03-15,Organic,A,True,2024-03-22
96676,2024-10-02,Referral,B,False,
96677,2024-04-21,Referral,B,False,
96678,2024-12-27,Organic,B,False,
96679,2024-03-01,Referral,A,True,2024-03-06
96680,2024-01-01,Organic,B,True,2024-01-01
96681,2024-07-15,Referral,A,False,
96682,2024-01-26,Organic,B,False,
96683,2024-05-14,Organic,A,True,2024-05-20
96684,2024-06-13,Organic,A,True,2024-06-15
96685,2024-03-31,Paid Social,B,True,2024-04-06
96686,2024-12-23,Paid Social,A,True,2024-12-29
96687,2024-05-05,Referral,A,False,
96688,2024-02-22,Paid Social,B,True,2024-02-29
96689,2024-01-14,Paid Social,B,False,
96690,2024-04-22,Influencer,B,False,
96691,2024-10-26,Paid Social,A,True,2024-10-27
96692,2024-03-30,Referral,A,True,2024-04-04
96693,2024-08-06,Organic,A,False,
96694,2024-12-27,Paid Social,A,True,2024-12-28
96695,2024-05-05,Organic,B,True,2024-05-05
96696,2024-08-12,Paid Social,A,True,2024-08-19
96697,2024-08-06,Influencer,A,True,2024-08-07
96698,2024-08-04,Organic,A,False,
96699,2024-12-13,Organic,B,False,
96700,2024-10-13,Referral,B,True,2024-10-15
96701,2024-01-04,Paid Social,B,True,2024-01-05
96702,2024-01-11,Organic,A,True,2024-01-17
96703,2024-01-15,Paid Social,A,True,2024-01-17
96704,2024-05-13,Referral,A,False,
96705,2024-06-09,Paid Social,B,True,2024-06-10
96706,2024-10-21,Organic,B,False,
96707,2024-08-20,Influencer,A,False,
96708,2024-12-30,Organic,A,False,
96709,2024-10-16,Paid Social,B,True,2024-10-19
96710,2024-11-14,Referral,B,True,2024-11-14
96711,2024-03-07,Paid Social,A,True,2024-03-13
96712,2024-08-22,Referral,A,True,2024-08-27
96713,2024-02-24,Paid Social,A,False,
96714,2024-09-03,Organic,A,False,
96715,2024-10-22,Referral,A,True,2024-10-22
96716,2024-04-19,Paid Social,A,True,2024-04-23
96717,2024-03-02,Referral,A,True,2024-03-09
96718,2024-03-27,Paid Social,B,True,2024-04-01
96719,2024-10-22,Referral,B,False,
96720,2024-07-18,Influencer,A,False,
96721,2024-07-14,Paid Social,A,True,2024-07-14
96722,2024-07-29,Referral,A,True,2024-08-05
96723,2024-06-28,Organic,A,True,2024-07-05
96724,2024-11-11,Organic,A,False,
96725,2024-07-04,Organic,A,True,2024-07-06
96726,2024-08-05,Paid Social,A,False,
96727,2024-12-23,Organic,B,False,
96728,2024-06-15,Organic,B,False,
96729,2024-03-09,Paid Social,A,False,
96730,2024-07-24,Paid Social,A,False,
96731,2024-09-14,Referral,A,False,
96732,2024-02-15,Organic,B,True,2024-02-15
96733,2024-02-29,Organic,B,True,2024-03-01
96734,2024-01-09,Organic,A,True,2024-01-09
96735,2024-09-28,Organic,A,True,2024-09-29
96736,2024-03-14,Paid Social,B,True,2024-03-16
96737,2024-11-24,Referral,B,True,2024-12-01
96738,2024-07-07,Organic,B,True,2024-07-09
96739,2024-12-14,Influencer,B,True,2024-12-19
96740,2024-05-19,Organic,B,True,2024-05-26
96741,2024-12-14,Organic,B,True,2024-12-15
96742,2024-12-22,Paid Social,A,False,
96743,2024-02-17,Organic,A,True,2024-02-23
96744,2024-02-15,Influencer,B,True,2024-02-16
96745,2024-06-03,Organic,A,False,
96746,2024-05-31,Paid Social,A,False,
96747,2024-08-25,Organic,A,True,2024-08-29
96748,2024-02-11,Referral,B,False,
96749,2024-10-03,Referral,A,True,2024-10-07
96750,2024-03-23,Organic,A,True,2024-03-24
96751,2024-02-24,Paid Social,B,True,2024-02-28
96752,2024-10-17,Organic,A,True,2024-10-24
96753,2024-01-30,Influencer,A,True,2024-02-02
96754,2024-09-16,Paid Social,A,True,2024-09-23
96755,2024-02-10,Organic,B,False,
96756,2024-09-27,Paid Social,A,False,
96757,2024-10-15,Organic,A,True,2024-10-22
96758,2024-08-01,Organic,B,False,
96759,2024-05-08,Paid Social,A,True,2024-05-09
96760,2024-03-27,Paid Social,B,True,2024-03-30
96761,2024-10-22,Paid Social,A,True,2024-10-28
96762,2024-02-08,Organic,B,True,2024-02-14
96763,2024-12-21,Organic,A,True,2024-12-27
96764,2024-10-11,Organic,B,False,
96765,2024-09-08,Influencer,A,True,2024-09-13
96766,2024-12-26,Referral,B,True,2025-01-02
96767,2024-09-08,Referral,B,True,2024-09-11
96768,2024-02-07,Organic,B,False,
96769,2024-04-27,Paid Social,B,True,2024-05-03
96770,2024-08-01,Organic,A,False,
96771,2024-07-29,Paid Social,A,False,
96772,2024-01-04,Influencer,A,True,2024-01-04
96773,2024-04-04,Referral,B,False,
96774,2024-09-25,Organic,B,False,
96775,2024-08-28,Organic,B,True,2024-09-03
96776,2024-11-23,Organic,B,False,
96777,2024-12-16,Organic,A,True,2024-12-21
96778,2024-11-13,Referral,A,False,
96779,2024-07-20,Organic,A,False,
96780,2024-07-17,Organic,A,True,2024-07-23
96781,2024-05-14,Organic,B,False,
96782,2024-11-24,Paid Social,B,True,2024-11-28
96783,2024-10-30,Organic,B,True,2024-10-30
96784,2024-10-11,Paid Social,A,False,
96785,2024-10-11,Organic,A,True,2024-10-16
96786,2024-11-05,Referral,A,False,
96787,2024-12-01,Organic,B,True,2024-12-03
96788,2024-10-26,Paid Social,A,True,2024-10-31
96789,2024-10-24,Referral,B,True,2024-10-31
96790,2024-08-29,Paid Social,A,False,
96791,2024-06-16,Paid Social,A,False,
96792,2024-07-20,Organic,A,True,2024-07-23
96793,2024-07-14,Organic,A,False,
96794,2024-10-27,Referral,A,False,
96795,2024-04-07,Paid Social,A,False,
96796,2024-05-12,Organic,B,True,2024-05-14
96797,2024-07-22,Referral,A,False,
96798,2024-12-25,Referral,B,False,
96799,2024-06-27,Paid Social,B,False,
96800,2024-02-16,Paid Social,A,True,2024-02-21
96801,2024-09-03,Organic,A,True,2024-09-04
96802,2024-08-12,Referral,B,False,
96803,2024-11-05,Organic,A,False,
96804,2024-11-08,Referral,B,False,
96805,2024-04-04,Organic,B,False,
96806,2024-01-17,Referral,B,False,
96807,2024-10-13,Organic,B,False,
96808,2024-08-26,Influencer,B,False,
96809,2024-02-21,Paid Social,A,False,
96810,2024-12-25,Paid Social,A,True,2024-12-30
96811,2024-12-03,Referral,A,True,2024-12-08
96812,2024-09-20,Organic,B,True,2024-09-25
96813,2024-01-20,Referral,B,False,
96814,2024-03-18,Organic,B,True,2024-03-21
96815,2024-04-28,Organic,B,False,
96816,2024-01-21,Referral,A,False,
96817,2024-10-28,Paid Social,A,True,2024-10-28
96818,2024-01-28,Referral,A,False,
96819,2024-03-15,Organic,A,False,
96820,2024-04-26,Paid Social,B,False,
96821,2024-05-01,Paid Social,A,True,2024-05-02
96822,2024-04-06,Referral,B,True,2024-04-13
96823,2024-12-23,Paid Social,B,False,
96824,2024-12-16,Organic,B,True,2024-12-22
96825,2024-08-14,Paid Social,B,False,
96826,2024-02-15,Referral,A,True,2024-02-19
96827,2024-09-14,Referral,A,False,
96828,2024-12-22,Referral,B,True,2024-12-28
96829,2024-12-30,Paid Social,B,True,2025-01-01
96830,2024-08-13,Referral,B,True,2024-08-14
96831,2024-03-09,Organic,B,False,
96832,2024-10-30,Influencer,A,True,2024-11-04
96833,2024-08-15,Paid Social,A,True,2024-08-17
96834,2024-06-14,Paid Social,B,True,2024-06-19
96835,2024-02-24,Paid Social,B,False,
96836,2024-03-28,Organic,A,False,
96837,2024-07-30,Referral,B,True,2024-08-06
96838,2024-04-05,Organic,B,False,
96839,2024-06-23,Influencer,A,False,
96840,2024-09-18,Organic,B,False,
96841,2024-12-26,Organic,A,False,
96842,2024-01-17,Organic,A,True,2024-01-24
96843,2024-10-17,Paid Social,A,False,
96844,2024-02-16,Paid Social,A,False,
96845,2024-12-10,Organic,A,True,2024-12-14
96846,2024-10-08,Organic,B,False,
96847,2024-05-25,Organic,A,True,2024-05-28
96848,2024-07-06,Paid Social,A,False,
96849,2024-09-03,Organic,B,False,
96850,2024-07-23,Referral,A,True,2024-07-23
96851,2024-12-23,Paid Social,A,True,2024-12-27
96852,2024-12-30,Paid Social,B,True,2024-12-30
96853,2024-01-21,Paid Social,A,True,2024-01-26
96854,2024-09-22,Paid Social,B,True,2024-09-25
96855,2024-09-29,Paid Social,A,True,2024-10-03
96856,2024-10-15,Organic,B,False,
96857,2024-11-30,Paid Social,A,False,
96858,2024-08-04,Organic,B,False,
96859,2024-04-02,Referral,B,True,2024-04-09
96860,2024-09-02,Organic,A,False,
96861,2024-04-27,Organic,A,True,2024-04-30
96862,2024-05-05,Paid Social,A,True,2024-05-05
96863,2024-08-11,Referral,A,False,
96864,2024-04-15,Influencer,B,True,2024-04-18
96865,2024-09-10,Paid Social,B,False,
96866,2024-11-07,Referral,A,False,
96867,2024-12-25,Paid Social,A,False,
96868,2024-03-02,Paid Social,A,True,2024-03-06
96869,2024-06-15,Referral,B,False,
96870,2024-09-27,Paid Social,B,False,
96871,2024-07-29,Referral,B,True,2024-08-04
96872,2024-01-24,Paid Social,B,False,
96873,2024-05-07,Paid Social,B,True,2024-05-09
96874,2024-10-16,Organic,A,True,2024-10-23
96875,2024-06-28,Paid Social,B,False,
96876,2024-09-10,Referral,B,True,2024-09-11
96877,2024-08-21,Organic,B,True,2024-08-22
96878,2024-12-10,Organic,B,True,2024-12-12
96879,2024-11-09,Organic,A,False,
96880,2024-05-05,Organic,B,True,2024-05-05
96881,2024-06-30,Influencer,A,False,
96882,2024-06-22,Referral,B,False,
96883,2024-04-11,Referral,A,True,2024-04-15
96884,2024-08-14,Referral,B,True,2024-08-18
96885,2024-04-05,Influencer,A,False,
96886,2024-02-28,Organic,B,False,
96887,2024-02-10,Paid Social,A,False,
96888,2024-04-14,Organic,A,True,2024-04-19
96889,2024-06-21,Paid Social,B,False,
96890,2024-02-12,Paid Social,B,False,
96891,2024-09-03,Influencer,A,True,2024-09-07
96892,2024-11-13,Referral,B,False,
96893,2024-06-04,Referral,B,True,2024-06-11
96894,2024-11-14,Organic,A,True,2024-11-19
96895,2024-02-25,Influencer,B,False,
96896,2024-01-29,Influencer,A,True,2024-02-01
96897,2024-10-24,Referral,B,False,
96898,2024-12-21,Referral,A,False,
96899,2024-05-04,Organic,A,False,
96900,2024-08-27,Paid Social,A,False,
96901,2024-08-26,Referral,B,False,
96902,2024-09-07,Organic,B,True,2024-09-09
96903,2024-07-27,Organic,B,True,2024-07-27
96904,2024-04-03,Organic,A,True,2024-04-08
96905,2024-01-30,Organic,B,True,2024-02-06
96906,2024-01-05,Organic,A,True,2024-01-07
96907,2024-03-06,Influencer,B,True,2024-03-10
96908,2024-02-13,Referral,B,False,
96909,2024-01-14,Paid Social,B,False,
96910,2024-02-03,Organic,B,False,
96911,2024-01-18,Organic,B,True,2024-01-19
96912,2024-07-19,Organic,B,False,
96913,2024-01-21,Organic,B,False,
96914,2024-12-29,Referral,A,True,2025-01-03
96915,2024-07-02,Referral,B,True,2024-07-04
96916,2024-11-24,Paid Social,B,False,
96917,2024-06-27,Organic,A,True,2024-07-03
96918,2024-02-19,Paid Social,A,False,
96919,2024-11-02,Referral,A,False,
96920,2024-03-27,Organic,A,True,2024-04-03
96921,2024-01-15,Organic,B,True,2024-01-21
96922,2024-03-10,Organic,A,True,2024-03-10
96923,2024-08-06,Referral,B,False,
96924,2024-06-07,Organic,A,False,
96925,2024-02-28,Influencer,A,False,
96926,2024-07-13,Organic,A,False,
96927,2024-12-13,Referral,B,False,
96928,2024-09-22,Paid Social,A,False,
96929,2024-01-26,Organic,A,True,2024-01-29
96930,2024-04-26,Referral,B,True,2024-05-01
96931,2024-09-09,Organic,A,False,
96932,2024-02-21,Paid Social,B,True,2024-02-21
96933,2024-07-15,Referral,B,True,2024-07-19
96934,2024-07-18,Organic,A,True,2024-07-20
96935,2024-02-02,Paid Social,A,True,2024-02-07
96936,2024-08-09,Organic,B,True,2024-08-11
96937,2024-11-24,Referral,B,False,
96938,2024-08-25,Referral,B,True,2024-08-25
96939,2024-11-30,Referral,A,True,2024-11-30
96940,2024-08-11,Organic,A,False,
96941,2024-10-01,Organic,B,False,
96942,2024-11-21,Organic,B,False,
96943,2024-06-18,Referral,A,True,2024-06-23
96944,2024-02-27,Organic,B,True,2024-03-04
96945,2024-02-13,Paid Social,A,True,2024-02-20
96946,2024-12-14,Paid Social,A,True,2024-12-14
96947,2024-07-18,Organic,A,False,
96948,2024-09-06,Referral,A,False,
96949,2024-08-11,Paid Social,B,False,
96950,2024-07-25,Organic,A,False,
96951,2024-07-23,Organic,A,True,2024-07-30
96952,2024-06-21,Referral,A,False,
96953,2024-11-18,Paid Social,B,True,2024-11-21
96954,2024-02-14,Referral,B,False,
96955,2024-09-18,Paid Social,A,True,2024-09-19
96956,2024-09-05,Organic,A,True,2024-09-09
96957,2024-01-23,Organic,A,False,
96958,2024-03-20,Organic,B,True,2024-03-23
96959,2024-10-14,Influencer,A,False,
96960,2024-03-26,Influencer,B,False,
96961,2024-07-29,Paid Social,B,True,2024-07-29
96962,2024-01-31,Organic,A,True,2024-02-04
96963,2024-03-22,Referral,B,True,2024-03-23
96964,2024-11-21,Organic,A,True,2024-11-21
96965,2024-05-12,Organic,A,True,2024-05-17
96966,2024-10-21,Paid Social,B,True,2024-10-27
96967,2024-06-23,Organic,B,True,2024-06-24
96968,2024-04-27,Organic,B,False,
96969,2024-07-25,Influencer,B,True,2024-07-26
96970,2024-07-13,Organic,A,True,2024-07-15
96971,2024-12-25,Influencer,A,False,
96972,2024-05-05,Paid Social,A,True,2024-05-07
96973,2024-08-26,Paid Social,A,False,
96974,2024-09-08,Paid Social,A,False,
96975,2024-08-16,Organic,A,True,2024-08-19
96976,2024-06-23,Referral,B,False,
96977,2024-10-12,Organic,A,True,2024-10-12
96978,2024-10-07,Referral,A,True,2024-10-11
96979,2024-12-16,Referral,B,False,
96980,2024-12-22,Referral,A,False,
96981,2024-03-19,Influencer,A,True,2024-03-21
96982,2024-08-26,Referral,A,True,2024-08-28
96983,2024-11-08,Referral,A,False,
96984,2024-12-17,Paid Social,B,True,2024-12-23
96985,2024-02-22,Influencer,A,False,
96986,2024-12-12,Organic,A,False,
96987,2024-03-23,Organic,A,True,2024-03-28
96988,2024-07-27,Paid Social,A,False,
96989,2024-08-26,Paid Social,B,True,2024-08-28
96990,2024-11-17,Paid Social,A,False,
96991,2024-10-20,Organic,A,True,2024-10-21
96992,2024-12-07,Organic,B,False,
96993,2024-10-14,Organic,A,False,
96994,2024-05-03,Organic,B,False,
96995,2024-03-06,Influencer,B,True,2024-03-11
96996,2024-02-26,Organic,A,True,2024-02-29
96997,2024-02-01,Referral,A,True,2024-02-07
96998,2024-12-06,Organic,A,True,2024-12-10
96999,2024-06-26,Organic,A,True,2024-06-29
97000,2024-12-18,Paid Social,B,False,
97001,2024-10-09,Influencer,B,False,
97002,2024-12-14,Referral,A,False,
97003,2024-11-13,Influencer,B,True,2024-11-17
97004,2024-07-31,Influencer,A,True,2024-08-06
97005,2024-03-23,Referral,B,True,2024-03-25
97006,2024-04-02,Organic,B,True,2024-04-08
97007,2024-05-15,Organic,A,False,
97008,2024-01-09,Influencer,A,True,2024-01-09
97009,2024-08-31,Referral,A,False,
97010,2024-07-21,Organic,A,False,
97011,2024-02-06,Paid Social,B,True,2024-02-13
97012,2024-10-28,Paid Social,A,True,2024-10-30
97013,2024-10-27,Organic,A,True,2024-10-31
97014,2024-02-13,Organic,B,True,2024-02-19
97015,2024-03-15,Organic,B,True,2024-03-21
97016,2024-04-01,Paid Social,A,True,2024-04-01
97017,2024-07-10,Referral,A,True,2024-07-15
97018,2024-12-10,Influencer,B,True,2024-12-10
97019,2024-08-30,Paid Social,B,True,2024-09-01
97020,2024-09-05,Paid Social,A,True,2024-09-06
97021,2024-04-16,Referral,A,False,
97022,2024-08-15,Paid Social,B,True,2024-08-19
97023,2024-03-18,Paid Social,A,False,
97024,2024-09-16,Referral,A,True,2024-09-20
97025,2024-03-26,Referral,B,False,
97026,2024-01-06,Referral,A,False,
97027,2024-07-10,Organic,A,False,
97028,2024-04-18,Organic,B,True,2024-04-18
97029,2024-08-17,Organic,B,True,2024-08-17
97030,2024-09-29,Paid Social,A,True,2024-09-29
97031,2024-10-24,Organic,B,False,
97032,2024-12-24,Referral,A,True,2024-12-27
97033,2024-07-21,Referral,B,True,2024-07-24
97034,2024-06-25,Influencer,A,True,2024-06-28
97035,2024-03-30,Referral,B,True,2024-04-03
97036,2024-09-29,Organic,A,True,2024-10-03
97037,2024-06-25,Referral,A,True,2024-06-29
97038,2024-04-29,Paid Social,A,True,2024-05-06
97039,2024-06-06,Influencer,A,False,
97040,2024-05-15,Paid Social,A,True,2024-05-17
97041,2024-12-23,Paid Social,B,True,2024-12-24
97042,2024-03-23,Organic,A,False,
97043,2024-05-31,Organic,A,True,2024-06-04
97044,2024-04-22,Influencer,B,True,2024-04-22
97045,2024-03-03,Paid Social,B,True,2024-03-04
97046,2024-04-19,Organic,A,True,2024-04-23
97047,2024-06-27,Organic,A,False,
97048,2024-08-18,Paid Social,B,True,2024-08-18
97049,2024-08-13,Paid Social,A,False,
97050,2024-10-09,Paid Social,A,True,2024-10-14
97051,2024-01-27,Organic,A,True,2024-01-27
97052,2024-04-24,Paid Social,A,True,2024-04-25
97053,2024-05-08,Paid Social,B,False,
97054,2024-09-09,Organic,A,True,2024-09-15
97055,2024-03-16,Paid Social,A,False,
97056,2024-03-19,Organic,B,False,
97057,2024-02-04,Organic,A,True,2024-02-08
97058,2024-07-13,Organic,B,True,2024-07-19
97059,2024-09-22,Paid Social,B,True,2024-09-25
97060,2024-09-11,Paid Social,B,True,2024-09-15
97061,2024-09-28,Influencer,B,False,
97062,2024-03-02,Paid Social,A,True,2024-03-04
97063,2024-08-02,Paid Social,B,True,2024-08-05
97064,2024-02-04,Influencer,A,True,2024-02-06
97065,2024-12-18,Organic,B,False,
97066,2024-02-08,Paid Social,B,False,
97067,2024-11-16,Paid Social,A,False,
97068,2024-01-15,Organic,B,False,
97069,2024-07-12,Paid Social,B,False,
97070,2024-11-07,Referral,A,False,
97071,2024-08-19,Influencer,B,False,
97072,2024-06-29,Paid Social,B,True,2024-06-30
97073,2024-02-16,Referral,B,False,
97074,2024-08-28,Paid Social,B,True,2024-09-01
97075,2024-08-07,Organic,B,True,2024-08-10
97076,2024-06-16,Referral,A,True,2024-06-19
97077,2024-03-26,Influencer,B,True,2024-03-31
97078,2024-03-21,Organic,B,True,2024-03-23
97079,2024-12-20,Referral,A,False,
97080,2024-12-18,Paid Social,A,True,2024-12-18
97081,2024-12-07,Influencer,A,True,2024-12-10
97082,2024-07-07,Paid Social,B,True,2024-07-12
97083,2024-12-26,Influencer,B,True,2024-12-30
97084,2024-04-18,Organic,A,True,2024-04-25
97085,2024-06-04,Organic,B,False,
97086,2024-03-04,Organic,B,True,2024-03-09
97087,2024-06-18,Referral,A,False,
97088,2024-03-08,Organic,A,False,
97089,2024-01-25,Organic,A,True,2024-01-29
97090,2024-01-04,Organic,A,True,2024-01-06
97091,2024-05-18,Referral,B,True,2024-05-20
97092,2024-11-23,Influencer,B,False,
97093,2024-06-08,Organic,B,True,2024-06-12
97094,2024-08-23,Influencer,A,True,2024-08-27
97095,2024-10-25,Organic,A,True,2024-10-26
97096,2024-07-20,Paid Social,A,False,
97097,2024-07-24,Organic,A,True,2024-07-26
97098,2024-07-10,Influencer,B,False,
97099,2024-02-15,Paid Social,B,True,2024-02-20
97100,2024-08-20,Organic,A,True,2024-08-23
97101,2024-09-20,Influencer,B,True,2024-09-21
97102,2024-01-01,Paid Social,A,True,2024-01-03
97103,2024-01-31,Influencer,B,False,
97104,2024-07-16,Paid Social,B,False,
97105,2024-11-02,Influencer,B,True,2024-11-05
97106,2024-07-13,Referral,A,True,2024-07-16
97107,2024-06-07,Referral,A,False,
97108,2024-12-07,Paid Social,B,False,
97109,2024-01-28,Paid Social,A,True,2024-02-04
97110,2024-02-20,Organic,A,False,
97111,2024-09-07,Organic,A,True,2024-09-09
97112,2024-02-09,Organic,B,False,
97113,2024-02-19,Paid Social,A,True,2024-02-23
97114,2024-11-14,Referral,B,True,2024-11-14
97115,2024-03-17,Referral,B,True,2024-03-23
97116,2024-08-15,Influencer,A,True,2024-08-17
97117,2024-05-24,Organic,B,True,2024-05-25
97118,2024-02-19,Paid Social,B,True,2024-02-26
97119,2024-05-20,Organic,A,False,
97120,2024-05-31,Organic,B,False,
97121,2024-08-17,Referral,A,True,2024-08-22
97122,2024-02-26,Organic,B,False,
97123,2024-01-14,Organic,B,False,
97124,2024-08-09,Paid Social,B,True,2024-08-16
97125,2024-01-24,Paid Social,A,True,2024-01-26
97126,2024-02-26,Organic,A,True,2024-03-02
97127,2024-12-24,Paid Social,B,True,2024-12-30
97128,2024-01-09,Organic,A,True,2024-01-14
97129,2024-08-22,Organic,B,True,2024-08-27
97130,2024-02-20,Referral,A,False,
97131,2024-10-26,Paid Social,A,False,
97132,2024-07-31,Paid Social,A,True,2024-08-07
97133,2024-06-21,Paid Social,B,True,2024-06-27
97134,2024-06-17,Paid Social,A,False,
97135,2024-09-01,Organic,A,True,2024-09-05
97136,2024-11-02,Paid Social,B,False,
97137,2024-01-03,Organic,B,False,
97138,2024-01-08,Referral,A,True,2024-01-09
97139,2024-04-09,Organic,B,True,2024-04-16
97140,2024-09-26,Referral,A,True,2024-09-28
97141,2024-03-11,Paid Social,A,True,2024-03-16
97142,2024-05-28,Referral,A,True,2024-06-01
97143,2024-07-04,Organic,A,False,
97144,2024-05-16,Referral,B,False,
97145,2024-06-18,Referral,B,True,2024-06-24
97146,2024-10-18,Organic,A,True,2024-10-25
97147,2024-03-24,Paid Social,A,False,
97148,2024-04-29,Organic,B,True,2024-05-06
97149,2024-07-11,Referral,B,False,
97150,2024-11-11,Referral,B,True,2024-11-12
97151,2024-03-15,Paid Social,B,True,2024-03-16
97152,2024-07-10,Organic,B,False,
97153,2024-11-15,Organic,B,False,
97154,2024-02-11,Paid Social,A,False,
97155,2024-09-20,Organic,B,False,
97156,2024-03-22,Referral,B,False,
97157,2024-03-04,Organic,B,True,2024-03-07
97158,2024-03-27,Referral,B,False,
97159,2024-07-02,Influencer,B,True,2024-07-07
97160,2024-08-08,Paid Social,B,True,2024-08-12
97161,2024-03-11,Organic,A,True,2024-03-14
97162,2024-02-10,Organic,A,False,
97163,2024-06-14,Organic,A,False,
97164,2024-01-21,Influencer,B,True,2024-01-23
97165,2024-07-15,Paid Social,B,False,
97166,2024-09-06,Organic,A,True,2024-09-12
97167,2024-12-11,Organic,B,False,
97168,2024-02-22,Paid Social,A,True,2024-02-26
97169,2024-06-07,Organic,B,True,2024-06-11
97170,2024-04-03,Referral,B,True,2024-04-04
97171,2024-03-20,Organic,A,False,
